SECTOR,WEIGHT
COMMUNICATION SERVICES,0.138414741723
CONSUMER DISCRETIONARY,0.16808643059
CONSUMER STAPLES,0.016242923577
ENERGY,0.013377359605
FINANCIALS,0.074953753203
HEALTH CARE,0.033858799612
INDUSTRIALS,0.064293995533
MATERIALS,0.010726088134
REAL ESTATE,0.03031960388
TECHNOLOGY,0.440433858983
UTILITIES,0.00929244516
