SECTOR,WEIGHT
COMMUNICATION SERVICES,0.025808425992
CONSUMER DISCRETIONARY,0.090584514944
CONSUMER STAPLES,0.024278282159
ENERGY,0.062735897174
FINANCIALS,0.175762521677
HEALTH CARE,0.161481179231
INDUSTRIALS,0.163827399776
MATERIALS,0.040803835561
REAL ESTATE,0.070998673875
TECHNOLOGY,0.168927879221
UTILITIES,0.014791390391
