SECTOR,WEIGHT
COMMUNICATION SERVICES,0.122167388458
CONSUMER DISCRETIONARY,0.121462382919
CONSUMER STAPLES,0.042904622822
FINANCIALS,0.131836035855
HEALTH CARE,0.109880149058
INDUSTRIALS,0.052069694833
MATERIALS,0.022258032027
REAL ESTATE,0.027797361265
TECHNOLOGY,0.367710746299
UTILITIES,0.001913586464
