SECTOR,WEIGHT
COMMUNICATION SERVICES,0.020405876556
CONSUMER DISCRETIONARY,0.129930519776
CONSUMER STAPLES,0.159533397028
FINANCIALS,0.043363863281
HEALTH CARE,0.196928663969
INDUSTRIALS,0.19783105651
REAL ESTATE,0.020805050197
TECHNOLOGY,0.231201572684
