SECTOR,WEIGHT
COMMUNICATION SERVICES,0.175120632026
CONSUMER DISCRETIONARY,0.083178014975
CONSUMER STAPLES,0.043934529827
ENERGY,0.025859086924
FINANCIALS,0.140801556316
HEALTH CARE,0.116938460887
INDUSTRIALS,0.079232498418
MATERIALS,0.006869804149
REAL ESTATE,0.014435572224
TECHNOLOGY,0.313629844255
