SECTOR,WEIGHT
COMMUNICATION SERVICES,0.147942625765
CONSUMER DISCRETIONARY,0.053053528307
CONSUMER STAPLES,0.054876081068
FINANCIALS,0.000366220993
HEALTH CARE,0.078852295235
INDUSTRIALS,0.071411711584
MATERIALS,0.011119960001
TECHNOLOGY,0.582377577046
