SECTOR,WEIGHT
COMMUNICATION SERVICES,0.098510268784
CONSUMER DISCRETIONARY,0.090713958881
CONSUMER STAPLES,0.075363303943
ENERGY,0.100013735561
FINANCIALS,0.143852164229
HEALTH CARE,0.12025578322
INDUSTRIALS,0.111444752118
MATERIALS,0.042552276687
REAL ESTATE,0.021965380946
TECHNOLOGY,0.161668129166
UTILITIES,0.033660246465
