SECTOR,WEIGHT
COMMUNICATION SERVICES,0.034836578658
CONSUMER DISCRETIONARY,0.184865322867
CONSUMER STAPLES,0.088161592529
ENERGY,0.039720089498
FINANCIALS,0.161417259745
HEALTH CARE,0.129973899858
INDUSTRIALS,0.203496978353
MATERIALS,0.008951767819
REAL ESTATE,0.038699519862
TECHNOLOGY,0.091404580244
UTILITIES,0.018472410567
