SECTOR,WEIGHT
COMMUNICATION SERVICES,0.100367666295
CONSUMER DISCRETIONARY,0.101011635723
CONSUMER STAPLES,0.050041455532
ENERGY,0.037928793081
FINANCIALS,0.122481978918
HEALTH CARE,0.09644549
INDUSTRIALS,0.101848795978
MATERIALS,0.023264401773
REAL ESTATE,0.021794340314
TECHNOLOGY,0.320914114602
UTILITIES,0.023901327784
