SECTOR,WEIGHT
COMMUNICATION SERVICES,0.140385224718
CONSUMER DISCRETIONARY,0.113086241786
CONSUMER STAPLES,0.010254707498
ENERGY,0.0057559987
FINANCIALS,0.052383030028
HEALTH CARE,0.086198257003
INDUSTRIALS,0.089572288602
TECHNOLOGY,0.502364251664
