SECTOR,WEIGHT
COMMUNICATION SERVICES,0.060861850827
CONSUMER DISCRETIONARY,0.090294222908
CONSUMER STAPLES,0.045657225524
ENERGY,0.136408131581
FINANCIALS,0.354635132342
HEALTH CARE,0.123804483157
INDUSTRIALS,0.074854703181
MATERIALS,0.049117129651
REAL ESTATE,0.016369016115
TECHNOLOGY,0.047998104715
