SECTOR,WEIGHT
COMMUNICATION SERVICES,0.076830343451
CONSUMER DISCRETIONARY,0.104086976678
CONSUMER STAPLES,0.050854148468
FINANCIALS,0.20713239529
INDUSTRIALS,0.210400802475
TECHNOLOGY,0.326949024387
UTILITIES,0.023746309251
