SECTOR,WEIGHT
COMMUNICATION SERVICES,0.057476879217
CONSUMER DISCRETIONARY,0.059771189588
ENERGY,0.019173307521
FINANCIALS,0.096568244222
HEALTH CARE,0.038297565649
INDUSTRIALS,0.383578263311
MATERIALS,0.077561104032
TECHNOLOGYQ,0.247928664165
UTILITIES,0.019644782296
