SECTOR,WEIGHT
COMMUNICATION SERVICES,0.028738668964
CONSUMER DISCRETIONARY,0.114602227004
CONSUMER STAPLES,0.033806522442
ENERGY,0.035984582076
FINANCIALS,0.162032522156
HEALTH CARE,0.124005102067
INDUSTRIALS,0.208834800282
MATERIALS,0.055077367979
REAL ESTATE,0.067307932656
TECHNOLOGYQ,0.140008350585
UTILITIES,0.02960192379
