SECTOR,WEIGHT
COMMUNICATION SERVICES,0.108102826022
CONSUMER DISCRETIONARY,0.101682463671
CONSUMER STAPLES,0.047973316309
ENERGY,0.030849009234
FINANCIALS,0.132992504232
HEALTH CARE,0.093548267474
INDUSTRIALS,0.092676316921
MATERIALS,0.021562234719
REAL ESTATE,0.020759438865
TECHNOLOGY,0.327751179388
UTILITIES,0.022102443165
