SECTOR,WEIGHT
COMMUNICATION SERVICES,0.000690591146
CONSUMER DISCRETIONARY,0.063861665586
CONSUMER STAPLES,0.056105025902
ENERGY,0.075990047481
FINANCIALS,0.125967828461
HEALTH CARE,0.090957859928
INDUSTRIALS,0.269130375602
MATERIALS,0.076818756856
TECHNOLOGY,0.139793663376
UTILITIES,0.100684185663
