SECTOR,WEIGHT
COMMUNICATION SERVICES,0.01497471585
CONSUMER DISCRETIONARY,0.115647109756
CONSUMER STAPLES,0.018735802579
ENERGY,0.054143704393
FINANCIALS,0.16227368642
HEALTH CARE,0.128055567609
INDUSTRIALS,0.206148322245
MATERIALS,0.050268584178
REAL ESTATE,0.04941888334
TECHNOLOGY,0.180152724139
UTILITIES,0.020180899492
