SECTOR,WEIGHT
COMMUNICATION SERVICES,0.081853746615
CONSUMER DISCRETIONARY,0.08676898385
CONSUMER STAPLES,0.134918246564
ENERGY,0.079646905407
FINANCIALS,0.1398334838
HEALTH CARE,0.195606379777
INDUSTRIALS,0.077640686127
MATERIALS,0.006620523623
TECHNOLOGY,0.19289798375
UTILITIES,0.004213060488
