SECTOR,WEIGHT
COMMUNICATION SERVICES,0.026231409653
CONSUMER DISCRETIONARY,0.12950329308
CONSUMER STAPLES,0.038503312494
ENERGY,0.07075715659
FINANCIALS,0.197362988292
HEALTH CARE,0.115960029234
INDUSTRIALS,0.206135186163
MATERIALS,0.059228747212
REAL ESTATE,0.008147268969
TECHNOLOGY,0.116077879199
UTILITIES,0.032092729116
