SECTOR,WEIGHT
COMMUNICATION SERVICES,0.05550857502
CONSUMER DISCRETIONARY,0.05072320325
CONSUMER STAPLES,0.03386321885
ENERGY,0.113722036431
FINANCIALS,0.227676827865
HEALTH CARE,0.149043722234
INDUSTRIALS,0.156703640611
MATERIALS,0.063906220825
REAL ESTATE,0.00514136106
TECHNOLOGY,0.14214187949
UTILITIES,0.000762540406
