SECTOR,WEIGHT
COMMUNICATION SERVICES,0.043027367712
CONSUMER DISCRETIONARY,0.147639921849
CONSUMER STAPLES,0.044011231521
ENERGY,0.03129170058
FINANCIALS,0.327841060584
HEALTH CARE,0.037477832566
INDUSTRIALS,0.185450387353
MATERIALS,0.028740058627
REAL ESTATE,0.043680634609
TECHNOLOGY,0.081890761113
UTILITIES,0.028949043487
