SECTOR,WEIGHT
COMMUNICATION SERVICES,0.150564417864
CONSUMER DISCRETIONARY,0.140677936248
CONSUMER STAPLES,0.109466503083
ENERGY,0.063947929051
FINANCIALS,0.062705489826
HEALTH CARE,0.122999088371
INDUSTRIALS,0.10006592116
MATERIALS,0.023399344428
REAL ESTATE,0.006018501749
TECHNOLOGY,0.217024902238
UTILITIES,0.003129965982
