SECTOR,WEIGHT
COMMUNICATION SERVICES,0.034156231506
CONSUMER DISCRETIONARY,0.146413503893
CONSUMER STAPLES,0.042807514778
ENERGY,0.033395015527
FINANCIALS,0.178902870922
HEALTH CARE,0.188187952421
INDUSTRIALS,0.178615807121
MATERIALS,0.02518378865
REAL ESTATE,0.05222882651
TECHNOLOGY,0.106001441836
UTILITIES,0.014107046837
