SECTOR,WEIGHT
COMMUNICATION SERVICES,0.10463252287
CONSUMER DISCRETIONARY,0.075174542523
ENERGY,0.034504840273
FINANCIALS,0.09958777637
HEALTH CARE,0.045739809855
INDUSTRIALS,0.120200014583
TECHNOLOGY,0.520160493527
