SECTOR,WEIGHT
COMMUNICATION SERVICES,0.027189726096
CONSUMER DISCRETIONARY,0.096819504364
CONSUMER STAPLES,0.015852312632
ENERGY,0.019765225243
FINANCIALS,0.094913213605
HEALTH CARE,0.075749974917
INDUSTRIALS,0.275208187017
MATERIALS,0.051570181599
REAL ESTATE,0.03310926056
TECHNOLOGY,0.282733018963
UTILITIES,0.027089395004
