SECTOR,WEIGHT
COMMUNICATION SERVICES,0.049963779493
CONSUMER DISCRETIONARY,0.221609608229
CONSUMER STAPLES,0.018060156885
ENERGY,0.033702371871
FINANCIALS,0.085591876892
HEALTH CARE,0.147037168632
INDUSTRIALS,0.232688937893
MATERIALS,0.006757831787
REAL ESTATE,0.01288489032
TECHNOLOGY,0.161763985219
UTILITIES,0.02993939278
