SECTOR,WEIGHT
COMMUNICATION SERVICES,0.11451947526
CONSUMER DISCRETIONARY,0.12771936822
CONSUMER STAPLES,0.020217518933
ENERGY,0.047929866475
FINANCIALS,0.169085409097
HEALTH CARE,0.086210878796
INDUSTRIALS,0.069495559167
MATERIALS,0.017002251705
REAL ESTATE,0.024952915667
TECHNOLOGY,0.29860776894
UTILITIES,0.02425898774
