SECTOR,WEIGHT
COMMUNICATION SERVICES,0.027698123706
CONSUMER DISCRETIONARY,0.073518379022
CONSUMER STAPLES,0.010562702619
FINANCIALS,0.168216826586
HEALTH CARE,0.056556000438
INDUSTRIALS,0.099361892824
MATERIALS,0.028317972126
REAL ESTATE,0.040567180579
TECHNOLOGY,0.493748050257
UTILITIES,0.001452871844
